,title,text,category
324,말할 수 없는 비밀(리마스터링),나는 너를 사랑해 너도 나를 사랑하니  예술학교로 전학 온 상륜 주걸륜 은 아버지의 영향을 받아 피아노에 천부적인 소질을 보인다  학교를 둘러보던 중  신비스러운 피아노 연주가 흘러나오는 옛 음악실을 발견하게 되고  그곳에서 샤오위 계륜미 를 만난다  그들은 아름다운 피아노 선율처럼 즐거운 시간을 보내고  둘 사이에는 애틋한 마음이 싹튼다  그러나 상륜이 샤오위를 더 알고 싶어할 때마다 그녀는 비밀이라고 일관하며 의미심장한 미소만 짓는다  그러던 어느 날  샤오위는 상륜이 같은 반 여학생 칭요와 뽀뽀하는 모습을 보게 되고  그의 곁에서 사라지는데 ,melo
325,시시콜콜한 이야기,감독지망생 도환은 지난 연애로 고통받고 있는데  프리랜서 모임에 나갔다가 이상하게 매력적인 은하를 알게 된다  그녀의 도움으로 그는 지난 연애의 문제점을 알게 되고  그의 시나리오 또한 해결책을 찾게 된다  은하와 도환은 전화와 문자로 계속 가까워진다  도환이 그녀에게 호감을 갖게 되지만  그는 또 다시 상처받을까 두렵다    제  회 미쟝센 단편영화제 ,melo
326,냉정과 열정 사이,피렌체에서 유화 복원사 과정을 수련중인 쥰세이는 오래전 헤어진 연인 아오이의 소식을 듣게 된다  조반나 선생님의 추천으로 모두의 관심과 부러움 속에 치골리의 작품 복원을 맡게 되지만 아오이를 만나기 위해 밀라노로 향하는 쥰세이  그러나 그녀 곁엔 이미 새로운 연인이 있었고  냉정하게 변해버린 그녀의 마음만을 확인한 채 쥰세이는 다시 피렌체로 돌아온다  그리고 자신이 작업 중이던 치골리의 작품이 처참하게 훼손된 채 발견되는 사건이 발생하고 쥰세이는 일본으로 향한다  아오이와의 추억이 가득한 그곳으로    일본으로 돌아와 자신이 몰랐던 아오이에 대한 비밀과 오해를 풀게 된 쥰세이는 그녀의 행복을 비는 마지막 편지를 아오이에게 전하며 오래 전 두 사람의 약속을 떠올린다  피렌체 두오모 성당  연인들의 성지로 영원한 사랑을 약속한다는 그곳에 그녀의 서른 살 생일에 함께 가기로 했던 쥰세이와 아오이는 약속을 지키기도 전에 헤어졌던 것이다  영원할 것 같았던 추억이 작별을 고할 무렵  조반나 선생님의 갑작스런 자살 소식에 쥰세이는 피렌체로 오게 되는데  ,melo
327,내가 처음으로 사랑한 소녀,  년 내내 여학교를 다니며 학생대표를 해오던 윙 담선언   그리고 그녀의 유일한 친구 실비아 양시영   두 사람은 어느 순간 친구 이상의 감정을 느끼고 특별한 시간들을 보내며 미래를 약속하지만  곱지 않은 주변의 시선과 상황들로 결국 둘은 이별을 택한다   몇 년의 시간이 흐른 어느 날  각자의 삶을 살아가던 두 사람은 한 통의 전화로 다시 만나게 되는데    평생 함께하자던 소울메이트였던 그들  그때 너도 나와 같은 마음이었을까 ,melo
328,NULL,NULL,melo
329,연을 쫓는 아이,뉴욕타임즈    주 장기 베스트 셀러를 차지하며 전 세계   개국     만 독자의 절대적 지지를 받은 할레드 호세이니의 동명 소설을 영화화한 작품  아미르와 핫산이라는 두 소년의 지울 수 없는 깊은 우정에 관한 이야기  유복한 집에서 태어난 아미르와 하인의 아들 하산  이 둘은 신분을 떠나 어릴 때부터 절친한 친구로 지낸다  그리고 아미르가   살 되던 겨울  연 싸움대회에서 우승해 아버지에게 인정을 받고 싶었던 아미르는 핫산의 도움으로 우승을 하게 되고  핫산은  네가 원하면 천 번이라도 연을 찾아올 수 있다 며 잘린 연을 쫓아 거리로 뛰어나간다  하지만 행복했던 이날  두 소년에게 평생 잊을 수 없는 비극적 사건이 발생하는데 ,melo
330,애프터: 에버 해피,런던에서 삶을 송두리째 뒤흔들 엄청난 과거를 알게 된 하딘은 자신의 불행 속에 테사를 끌어들이기 싫어서 애써 밀어낸다   계속 제자리만 맴도는 관계에 지친 테사는 새로운 삶을 꿈꾸며 뉴욕으로 향하고  떨어진 동안 그의 소중함을 깨달은 하딘은 뉴욕에서 테사와 재회하여 서로의 숨결과 살결을 탐한다   다시 미래를 꿈꾸던 테사는 하딘이 집필한 소설  애프터 에 자신의 첫 키스부터 첫 경험뿐만 아니라 감추고 싶던 아픈 기억까지 모두 담겨 있다는 것을 알고 충격을 받는데 ,melo
331,상견니,    년  리쯔웨이와 황위쉬안은 밀크티 가게에서 우연  재회한다  처음 만났지만 마치 오래전부터 알고 있었던 것 같은 기시감과 묘한 설렘을 느끼는 두 사람  이들은 사계절을 함께 보내며 가까워지고      년의 마지막 날  함께 새해를 맞이하며 연인이 된다      년  황위쉬안의 인생에 예상치 못한 변화가 생긴다  해외 발령을 받게 된 것  황위쉬안은 이 제안을 받아들이고 새로운 여정을 시작하지만 이 선택은 그녀의 미래를 바꿀 뿐만 아니라  리쯔웨이와 모쥔제  그리고 그녀가 아직 모르는 천윈루의 운명까지 뒤바꿔 놓는데  이제  이들은 수없이 뒤엉킨 타임라인 속에서 서로를 구하기 위해 낡은 테이프 속 들려오는 노래  라스트 댄스 를 따라 달려가기 시작한다 ,melo
332,천장지구,어릴때 부모를 모두 잃은 아화는 범죄 세계에 빠져 오토바이를 즐기며 산다  보석상을 터는 일을 도와주다 경찰에 몰린 아화는 길을 가던 여인 죠죠를 인질로 잡아 달아나게 되는데  이것이 계기가 되어 두 사람은 사랑하는 사이로 발전한다  아화의 의형이 범죄 세계의 세력 다툼에서 지고는 암살되자 그가 복수의 길을 간다  그는 복수를 하고 죽음의 길로 들어선다 ,melo
333,"소년, 천국에 가다",미혼모의 아들로 태어나 미혼모와 결혼하는 게 꿈이 되어버린 별난   살 네모  엄마의 급작스런 죽음 이후 엄마가 운영하던 시계방 자리에 새로 들어온 것은 만화방  서울서 부자는 어린 아들 기철과 단 둘이 사는 미혼모이다  미혼모가 운영하던 시계방 자리에 이사온 또 다른 미혼모  네모는 부자가 자신의 운명의 상대라고 느낀다  네모는 부자에게 청혼한다   결혼 해 주이소  내 목숨보다 더 사랑합니데이   부자와 기철과 영화를 보러 극장에 간 네모  극장에 불이 나고 기철이 빠져 나오지 못하자 네모는 불구덩이 극장 안으로 뛰어들어간다  기철은 극적으로 구출되지만  네모는 행방불명이 되고 만다  네모가 정신을 차린 곳은 아름답게 펼쳐진 수풀 속  낯선 두 남자가 서로 티격태격하고 있다  네모는 천국에 너무 일찍 오고 말았다    년이나 일찍 오고 말았다    일 후  집에서 눈을 뜬 네모  하지만 네모는 더 이상   살 소년 네모가 아니다    살 어른이 되어버린 네모  천국에 너무 일찍 갔지만 되돌릴 수는 없는 천국의 법 네모는 저승사자와 거래를 했다  하루를 일년처럼     이제 네모에게는   년 같은   일이 남았다  크리스마스까지만 살 수 있는 네모는 부자와 짧은 사랑을 시작하는데   ,melo
334,뷰티 인사이드,남자  여자  아이  노인   심지어 외국인까지  자고 일어나면 매일 다른 모습으로 변하는 남자   우진   그에게 처음으로 비밀을 말하고 싶은 단 한 사람이 생겼다  드디어         우진 은 그녀에게 자신의 마음을 고백하기로 하는데    초밥이 좋아요  스테이크가 좋아요  사실   연습 엄청 많이 했어요  오늘 꼭 그쪽이랑 밥 먹고 싶어서  ,melo
335,테스,꽃보다 아름답고 별처럼 순수한 여인 테스는 어려운 집안 살림 때문에 부유한 더버빌 가에 하녀로 보내진다  하지만 그녀에게 반한 주인 아들 알렉에게 강제로 순결을 빼앗기고 원치 않는 관계에 빠진다  그를 피해 고향으로 돌아온 테스는 새로 일하게 된 농장에서 목사의 아들 앤젤을 만나 운명적 사랑을 느끼지만 지울 수 없는 과거 때문에 괴로워 하는데 ,melo
336,레드카펫,섹드립의 황제 조감독 진환 오정세   할리우드를 능가하는   금   계의 감성변태 준수 조달환   입사하자마자 감춰왔던 음란마귀의 본색을 드러낸 엘리트 출신 막내 대윤 황찬성   그리고 이들을 이끄는   금계의 순정마초 감독 정우 윤계상   백전 백승 무적의 시스템으로   금계의 흥행 불패 신화를 새로 쓰고 있는 영화 제작사  꼴 사단에게 떨어진 미션       여배우를 캐스팅하라    자타공인    흥행여신 정은수 고준희 를 전격 캐스팅한 어벤져스 군단은 은수와 함께     프로젝트를 시작한다  하지만  경력   년 차 베테랑으로 여자에 대해서라면 더 이상 궁금할 것도 없었던 정우의 호기심을 제대로 자극한 은수 덕분에 시작부터 이들 사이엔 므흣야릇   한 썸의 분위기가 감지 되는데 ,melo
337,신천녀유혼: 인과연,인간과 영혼이 평화롭게 살 수 있다 믿는 순박한 선비  영채신   그는 우연  누군가에게 쫓기는 아름다운 여인  섭소천 을 구해주고 한눈에 반한다   사실  섭소천 은  영채신 이 본인도 모르게 품고 있는  강력한  의 태현경을 뺏기 위해 접근한 악령이었던 것  하지만 자신을 대하는 그의 순수함에 조금씩 흔들리게 된다   한편   섭소천 을 집요하게 추격하는 악령 사냥꾼이  영채신 에게 찾아오면서  둘 사이에 예상치 못한 위험이 닥쳐오는데 ,melo
338,두번할까요,꿈꿔왔던 싱글라이프  현우  쪽팔림을 무릅쓰고 감행했던 이혼식 후  드디어 싱글라이프 입성  꿈꿔왔던 자유를 되찾은 것도 잠시    엑스와이프  선영 이 다시 돌아왔다  게다가 옛 친구  상철 까지 달고   원치않던 싱글라이프  선영  꼭 해야만   했던 이혼식 후  어쩌다 보니 싱글라이프 입성  원수 같던  현우 와 헤어지긴 했지만 그 없이는 어려운 일 투성이다  그러던 어느 날  모든 게 완벽한  상철 이 나타났다   끝내고픈 싱글라이프  상철  이상형  선영 과의 강렬한    만남 후  잘만하면 싱글라이프 청산 가능  얼굴  능력 다 되지만 연애는 어떻게 하는 건지 도통 모르겠다  별 수 없이 연애 상담을 위해  현우 를 찾아가는데   다시 얽혀버린 세 남녀의 출구 없는 싱글라이프가 펼쳐진다 ,melo
339,소피의 낭만적 연애와 그 후의 일상,레스토랑 알바로 근근이 살아가는   살 소피   한 가지 꿈은 자신의 그림을 책으로 출간하는 것  그런데 꿈에도 나이 제한이 있다고    유명 출판사에 취직하며 지긋지긋한 현생에서 벗어나나 했더니 임신과 함께 남자 친구는 떠나고 출판사 사장은 빌런 오브 빌런   사랑  희망 없음  직장  다닐 가치 없음  이것 저것 없다 없다 침대까지 빈대에게 빼앗긴    대 소피의 파리 생존기 ,melo
340,아비정전,발 없는 새처럼 정착하지 못하고 날아다닐 수 밖에 없는 아비 장국영 분   바람기 많은 그는 축구경기장 매표소에서 일하는 수리진 장만옥 분 을 매일 찾아온다  곧 이들은 사랑에 빠지고  수리진은 아비와 결혼을 생각하지만 아비는 관심 밖의 일이다  아비는 루루 유가령 분 를 만나 또다른 사랑을 시작하고  수리진과 멀어진다  수리진은 아비의 집에 짐을 찾으러 갔다가 경찰관 유덕화 분 을 만나고 그에게서 위로를 받는다  루루와의 사랑도 식어갈 때 쯤  아비는 양어머니에게서 친어머니가 있는 곳을 알아내고 필리핀으로 가는데   ,melo
341,3000년의 기다림,세상 모든 이야기에 통달한 서사학자 알리테아 틸다 스윈튼 가 우연  소원을 이뤄주는 정령 지니 이드리스 엘바 를 깨워낸다  그녀에게 주어진 기회는 단 세 번  마음속 가장 깊은 곳  가장 오랫동안 바라온 소원을 말할 것 ,melo
342,"그 시절, 너의 뒤를 쫓았다",말썽꾸러기 고등학생 코스케는 친한 친구들과 쓸데없는 말을 하거나 장난을 치는 것으로 대부분의 일상을 보낸다  어느 날  담임선생님이 코스케의 무분별한 행동을 알게 되고  모범생 마나에게 특별 감시를 맡긴다  처음 둘 사이에서는 갈등이 끊이지 않았지만 시간이 흐르면서 코스케가 점점 마나에게 빠지게 된다  사실 코스케와 그의 친구들에게 마나는 연모의 대상이었던 것  그러던 어느 날  코스케가 마나를 위기에서 구하면서 멀었던 둘의 거리가 가까워지게 되는데   ,melo
343,"조제, 호랑이 그리고 물고기들",츠네오는 심야의 마작 게임방에서 아르바이트를 하는 대학생  최근 그곳의 가장 큰 화제는 밤마다 유모차를 끌고 산책하는 할머니의 이야기다  그 안에는 큰돈이나 마약이 들어있을 거라고 수근대는 손님들  그러던 어느 날 새벽 츠네오는 언덕길을 달려 내려오는 유모차와 마주치는데  놀랍게도 그 안에는 한 소녀가 있었다  그것이 츠네오와 조제의 첫만남  할머니는 다리가 불편해 걷지 못하는 손녀를 유모차로 산책시키고 있었던 것  그녀의 이름 조제는 프랑소와즈 사강의 소설에서 따온 이름이다  츠네오는 음식솜씨가 좋고 방 안 구석에서 주워온 책들을 읽는 것이 유일한 행복인 조제와 친구가 된다  그런데 예쁜 여자친구도 있지만 웬일인지 자꾸 이 별나고 특별해 보이는 조제에게 끌리는 츠네오  그렇게 두 사람은 조금씩 조금씩 서로에게 가까워지며 사랑을 시작한다 ,melo
344,인어공주(패키지: 자막판+더빙판+싱어롱+부가영상),아틀란티카 바다의 왕  트라이튼 의 사랑스러운 막내딸인 인어  에리얼 은 늘 인간들이 사는 바다 너머 세상으로의 모험을 꿈꾼다  어느 날  우연  바다 위로 올라갔다가 폭풍우 속 가라앉는 배에 탄 인간  에릭 왕자 의 목숨을 구해준다  갈망하던 꿈과 운명적인 사랑을 이루기 위해 용기를 낸  에리얼 은 사악한 바다 마녀  울슐라 와의 위험한 거래를 통해 다리를 얻게 된다  드디어 바다를 벗어나 그토록 원하던 인간 세상으로 가게 되지만  그 선택으로  에리얼 과 아틀란티카 왕국 모두 위험에 처하게 되는데  바닷속  그리고 그 너머 아름다운 꿈과 사랑의 멜로디가 펼쳐진다 ,melo
345,알라딘(패키지: 자막판+더빙판+싱어롱+부가영상),머나먼 사막 속 신비의 아그라바 왕국의 시대  좀도둑  알라딘 은 마법사  자파 의 의뢰로 마법 램프를 찾아 나섰다가 주인에게 세 가지 소원을 들어주는 지니를 만나게 되고  자스민 공주의 마음을 얻으려다 생각도 못했던 모험에 휘말리게 되는데 ,melo
346,NULL,NULL,melo
347,여름날 우리,처음이었다  사랑이 싹트는 기분  너에게 풍덩 빠져버렸던   살의 여름  너를 두고 아무 것도 할 수 없었던   살의 여름  그리고 몇 번의 여름이 지나고 다시 만난 너  이젠 놓치지 않을 거야    널 만난 건 내 인생 최고의 행운이었어 ,melo
348,최애,불법 혈액 거래로    의 확산을 야기시킨 중국의 작은 마을  이곳의 두 에이즈 환자는 서로 사랑에 빠진다  그들은 이웃들의 멸시와 차별을 겪으며 결국 마을 밖에서 살도록 강요 받고 서로의 행복을 위해 마지막 결심을 하게 되는데   ,melo
349,해리 포터와 혼혈 왕자(6편),어둠의 세력이 더욱 강력해져 머글 세계와 호그와트까지 위협해온다  위험한 기운을 감지한 덤블도어 교수는 다가올 전투에 대비하기 위해 해리 포터와 함께 대장정의 길을 나선다  볼드모트를 물리칠 수 있는 유일한 단서이자 그의 영혼을 나누어 놓은  개의 호크룩스를 파괴하는 미션을 수행해야만 하는 것  또한 덤블도어 교수는 호크룩스를 찾는 기억여행에 결정적 도움을 줄 슬러그혼 교수를 호그와트로 초청한다  한편 학교에서는 계속된 수업과 함께 로맨스의 기운도 무르익는다  해리는 자신도 모르게 지니에게 점점 끌리게 되고  새로운 여자 친구가 생긴 론에게 헤르미온느는 묘한 질투심을 느끼는데    남겨진 결전을 위한 최후의 미션  볼드모트와 해리 포터에 얽  치명적인 비밀  선택된 자만이 통과할 수 있는 대단원을 향한 본격적인 대결이 시작된다 ,melo
350,서유기 2 - 선리기연(광둥어 더빙), 서유기 월광보합 의 완결편  지존보는    년전의 세계로 와서 자하란 여자를 만나는데 이 여자는    년 후에 백정정과 춘삼십낭의 사부가 되는 반사대사이다  자하는 바로 여래신등의 심지로 언니와 한몸이나 자신의 몽중인을 찾으러 속세로 나온다  자신의 자청보검을 뽑을 수 있는 사람이 그녀의 꿈속의 낭군  지존보는 자하가 월광보합을 갖고 있어서 어떻게든 월광보합으로    년후의 세상으로 가서 백정정을 구하려고 한다  한편 자신의 배필감은 자신의 자청보검을 뽑을 수 있다고 믿고 있던 자하는 지존보가 자청보검을 뽑는 것을 보고 자신의 낭군으로 점찍어 놓는다  한편 지존보는 자하에게서 월광보합을 얻으려고 사랑한다고 거짓말을 한다  그러나 지존보에게 사랑하는 여자가 있다는 걸 안 자하는 떠나고 다시 사부님을 만난 지존보는 사제들과 함께 우마왕에게 잡 다  우마왕은 지존보를 자신의 여동생인 향향과 혼인시키려 하고 자신이 생명을 구해줬던 자하를 자신의 첩으로 만드려고 한다  몰래 도망을 친 지존보는 거미줄동굴로 가 백정정을 만난다  그는    년후의 세상으로 돌아갈 필요가 없게되자 당장 그녀와 혼인을 하려한다  하지만 그의 마음은 이미 자하에게로 기울어져 있었으니  이런 지존보의 마음을 안 백정정은 그의 곁을 떠나고 지존보는 관세음보살을 찾아가 손오공이 되겠다고 말하며 절대로 여자를 사랑하지 않겠다고 맹세한다  그리고 저팔계와 사오정과 함께 당삼장을 구하러 우마왕의 성에 가서 결전을 벌이고 자하도 구해낸다  지존보의 사랑을 확인하는 자하  그녀는 일 대 혈전속에서 위기에 처한 손오공을 구하다가 우마왕의 칼에 맞아죽고 우마왕은 손오공의 손에 죽는다  이때 성이 무너지려하자 손오공 일행은 월광보합으로    년후의 세상으로 온다  이때의 세상은 요괴가 사라지고 태평스러운 세상이다  손오공 일행은 길을 떠나면서 지존보와 자하가 다시 만나서 서로 사랑을 확인하는 장면을 보게 된다,melo
351,"지금, 만나러 갑니다", 년 후 비의 계절에 돌아온다 는 약속을 남기고 먼저 세상을 떠난 아내에겐 초등학교  학년에 다니는 아들과 그 아들을 챙겨야하는 어설픈 아빠가 있다  그리고 비오는 어느 날  늘 놀러 가던 숲에서 산보를 하던 아빠와 아이 앞에 아내가 거짓말처럼 다시 나타난다  하지만 그녀는 생전의 모든 기억을 잃은 상태다  그리고 두 사람은 자연스럽게 두번째의 사랑을 맺어가고 아이 역시 두번째의 엄마를 만나게 된 사실에 너무나 큰 기쁨을 느낀다  하지만 그 여인은 자신이 기억하지 못하는 약속을 남겼다  비의 계절이 끝나는  주뒤에 떠난다는 것을 ,melo
352,허니와 클로버,  초원을 만들려면 꿀과 클로버가 필요하다    에밀리 디킨슨   평짜리 방에 방음은 제로인 낡은 아파트에 모여 사는 가난한 미대생들  순정파 짝사랑남인 마야마 카세 료 와 순진무구한 소심청년 다케모토 사쿠라이 쇼 는 하나모토 교수의 조카이자 미술에 천재적인 재능을 가진 하구 아오이 유우 를 만나게 된다  다케모토는 열정적으로 그림을 그리는 하구에게 첫눈에 반하지만 소심한 성격 탓에 좀처럼 가까워지지 못하고  연상의 여인를 짝사랑중인 마야마를 언제나 바라보고 있는 아유 세키 메구미   어느 날  괴짜천재 모리타 이세야 유스케 가 여행에서 돌아오며  명을 둘러싼 사랑의 화살표는 복잡해지기 시작하는데 ,melo
353,비포 선라이즈,소르본느 대학생인 셀린느         줄리 델피 분 는 부다페스트에 사는 할머니를 만나고  가을 학기 개강에 맞춰 빠리로 돌아가는 길이다  셀린느는 옆자리의 독일인 부부가 시끄럽게 말다툼하는 소리를 피해 뒷자석으로 자리를 옮기는데  거기서 제시        에단 호크 분 라는 미국인 청년과 우연  얘기를 나누게 된다  제시는 마드리드에 유학온 여자 친구를 만나려고 유럽에 왔다가 오 려 실연의 상처만 안고  다음날 떠나는 미국행 비행기를 타기위해 비엔나로 가고 있는 중이다  아직도 꿈꾸는 소년같은 제시와 감수성이 풍부한 셀린느는 몇마디 이야기하지 않은 사이에 서로에게 친밀감을 느낀다  짧은 시간동안 자신들이 갖고 있는 많은 생각들을 주고 받는 사이가 되어 어느덧 비엔나 역에 도착한다  헤어짐을 아쉬워하던 제시는 셀린느에게 같이 내릴 것을 제의하고  셀린느는 제시와 함께 비엔나에서 하루를 보내기로 마음먹는다  예기치 못한 만남과 단 하룻밤의 동행에서 두 사람은 서로가 가지고 있는 사랑과 실연의 아픔  결혼과 인생의 의미  죽음 등에 대해 진지한 얘기를 나누며  젊은이 다운 열정과 순수함으로 풋풋한 사랑에 빠지게 된다  밤새 비엔나 거리를 돌아 다니는 사이  제시는 미국으로 셀린느는 빠리로 떠나야할 날이 밝아온다  너무나 우연하고 짧은 만남 속에서 싹튼 사랑의 감정에 확신을 못하며 주저하는 두사람  그들은 서로에 대한 절실한 감정을 이성의 밑바닥에 꼭꼭 숨긴 채 이별을 준비하는데 ,melo
354,헤어질 결심,산 정상에서 추락한 한 남자의 변사 사건  담당 형사  해준  박해일 은 사망자의 아내  서래  탕웨이 와 마주하게 된다    산에 가서 안 오면 걱정했어요  마침내 죽을까 봐    남편의 죽음 앞에서 특별한 동요를 보이지 않는  서래   경찰은 보통의 유가족과는 다른  서래 를 용의선상에 올린다   해준 은 사건 당일의 알리바이 탐문과 신문  잠복수사를 통해  서래 를 알아가면서 그녀에 대한 관심이 점점 커져가는 것을 느낀다   한편  좀처럼 속을 짐작하기 어려운  서래 는 상대가 자신을 의심한다는 것을 알면서도 조금의 망설임도 없이  해준 을 대하는데    진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의  헤어질 결심 ,melo
355,NULL,NULL,melo
356,"다만, 널 사랑하고 있어", 년의 세월이 흘렀다  갑자기 떠난 시즈루 미야자키 아오이    년 후 그녀에게서 온 편지를 들고 마코토 타마키  로시 는 크리스마스로 들뜬 뉴욕으로 왔다  그러나 그를 보러 온 건 미유키 쿠로키 메이사 였다  과연 그녀에겐 무슨 일이 있는 것일까   년 전  대학 입학식 날  번잡한 횡단보도를 건너려는 시즈루와 마주친 마코토   여기선 건널 수 없으니까 저쪽에서 건너는 게 좋을 거야  마코토는 조금은 별난 행동을 하는 그녀를 향해 셔터를 누른다  둘 만의 숲  늘 약 냄새가 난다고 생각하는 마코토  냄새를 잘 못 맡는 시즈루  둘은 친구가 되고  매일 캠퍼스 뒷 숲에서 사진을 찍는다  그러나 시즈루를 여자로 보지 않는 마코토는 퀸카 미유키를 짝사랑하고 있다  시즈루는 성숙한 여자가 되기로 결심한다   앞으로 성장해 마코토가 놀랄 정도로 괜찮은 여자가 될 거야  그 때 후회해도 몰라   생일 선물   생일선물로 나와 키스해 줄래  콘테스트 사진 모델로 말이야   시즈루의 엉뚱한 부탁으로 첫 키스를 하게 되는 두 사람  시즈루는 혼자 말하듯 내뱉는다   마코토 방금 전 그 때  조금은 사랑이 있었을까  그 날 밤 그녀는  안녕  그 동안 고마웠어  란 짧은 메모만 남기고 사라져 버린다 ,melo
357,헤어질 결심,산 정상에서 추락한 한 남자의 변사 사건  담당 형사  해준  박해일 은 사망자의 아내  서래  탕웨이 와 마주하게 된다    산에 가서 안 오면 걱정했어요  마침내 죽을까 봐    남편의 죽음 앞에서 특별한 동요를 보이지 않는  서래   경찰은 보통의 유가족과는 다른  서래 를 용의선상에 올린다   해준 은 사건 당일의 알리바이 탐문과 신문  잠복수사를 통해  서래 를 알아가면서 그녀에 대한 관심이 점점 커져가는 것을 느낀다   한편  좀처럼 속을 짐작하기 어려운  서래 는 상대가 자신을 의심한다는 것을 알면서도 조금의 망설임도 없이  해준 을 대하는데    진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의  헤어질 결심 ,melo
358,500일의 썸머,자신의 인생을 바꿔줄 운명적인 사랑이 나타날 것이라 믿는 순수청년  톰   어느날 사장의 새로운 비서로 나타난 썸머를 처음 보는 순간 강렬한 스파크를 일으키며 자신의 반쪽임을 직감한다  이후 대책없이 썸머에게 빠져드는 톰  그녀에게 접근하기 위한 부단한 노력에도 불구하고 사랑도 남자친구도 눈꼽만큼도 믿지 않고 구속받기 싫어하는 썸머로 인해  그냥 친구 사이로 지내기로 하지만 둘의 사이는 점점 그 이상의 관계로 발전하게 된다  그녀를 천생연분이라 확신하는 톰  이제 둘 관계의 변화를 위한 선택이 필요한 순간이 다가오는데  ,melo
359,NULL,NULL,melo
360,너의 이름은.(2023 재더빙판),꿈 속에서 몸이 뒤바뀐 도시 소년  타키 와 시골 소녀  미츠하   만난 적 없는 두 사람이 만들어가는 기적과 사랑에 관한 이야기  너의 이름은    잊고 싶지 않은 사람 잊으면 안 되는 사람 너의 이름은 ,melo
361,남은 인생 10년,스무 살이 되던 해  수 만명 중  명이 걸리는 난치병으로   년의 삶을 선고받은  마츠리 는 삶의 의지를 잃은  카즈토 를 만나 사랑에 빠진다  처음 만난 봄  즐거운 여름  아름답던 가을  깊어진 겨울까지 하루하루 애틋하게 사랑한 두 사람 하지만 쌓이는 추억만큼 줄어드는 시간 앞에 결국  마츠리 는  카즈토 를 떠나기로 결심하는데 ,melo
362,NULL,NULL,melo
363,NULL,NULL,melo
364,NULL,NULL,melo
365,애프터: 관계의 함정,첫사랑  첫키스  첫경험  설렘 가득했던 처음을 뒤로 하고 꿈을 위해 잠시 서로를 떠나게 된 하딘과 테사   각자 영국 런던과 미국 시애틀에서 롱디 연애를 앞둔 두 사람은 시간과 장소를 가리지 않고 달콤한 사랑을 속삭인다   하지만 연애와 꿈의 갈림길에 선 둘은 서로에게 감춘  누군가 의 존재와 예상치 못한 비밀까지 알게 되면서 사랑의 클라이맥스에 치닫게 되는데 ,melo
366,NULL,NULL,melo
367,이프 온리,눈앞에서 사랑하는 연인을 잃은 남자는 다음 날 아침  자신의 옆에서 자고 있는 연인을 보고 소스라치게 놀란다  기쁨도 잠시  정해진 운명은 바꿀 수 없단 것을 깨달은 그는 더 늦기 전에 자신의 진정한 사랑을 전하기로 마음먹는데   네가 아니었다면 난 영영 사랑을 몰랐을 거야 사랑하는 법을 알게 해줘서 고마워  사랑받는 법도 ,melo
368,미 비포 유,이별을 준비하는 마지막에 나타난 짜증나는 여자 내 평생 최고의  개월을 선물했다   년 동안이나 일하던 카페가 문을 닫는 바람에 백수가 된 루이자 에밀리아 클라크 는 새 직장을 찾던 중 촉망 받던 젊은 사업가였던 전신마비 환자 윌 샘 클라플린 의  개월 임시 간병인이 된다  루이자의 우스꽝스러운 옷  썰렁한 농담들  속마음을 그대로 드러내는 얼굴 표정이 신경 쓰이는 윌  말만 하면 멍청이 보듯 두 살짜리처럼 취급하고 개망나니처럼 구는 윌이 치사하기만 한 루이자  그렇게 둘은 서로의 인생을 향해 차츰 걸어 들어가는데   ,melo
369,연애 빠진 로맨스,일도 연애도 마음대로 되지 않는 스물아홉  자영  전종서   전 남친과의 격한 이별 후 호기롭게 연애 은퇴를 선언했지만 참을 수 없는 외로움에 못 이겨 최후의 보루인 데이팅 어플로 상대를 검색한다   일도 연애도 호구 잡 기 일쑤인 서른셋  우리  손석구   뒤통수 제대로 맞은 연애의 아픔도 잠시 편집장으로부터   금 칼럼을 떠맡게 되고 데이팅 어플에 반강제로 가입하게 된다   그렇게 설 명절 아침  이름  이유  마음 다 감추고 만난  자영 과  우리    도 기대하지 않았지만   일 차부터 둘은 서로에게 급속도로 빠져들게 되고 연애인 듯 아닌 듯 미묘한 관계 속에 누구 하나 속마음을 쉽게 터놓지 못하는데     이게 연애가 아니면 도대체 뭔데  발 빼려다 푹 빠졌다 ,melo
